Drug,MolWt,ExactMolWt,MolLogP,TPSA,MolMR,FractionCSP3,qed,HeavyAtomCount,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FormalCharge,NumHeteroatoms,LabuteASA,MaxAbsPartialCharge,MinAbsPartialCharge,MaxEStateIndex,MinEStateIndex,NumAromaticAtoms,FractionAromaticAtoms,NumPositiveCharges,NumNegativeCharges,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumSaturatedHeterocycles,NumAmideBonds,BertzCT,BalabanJ,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters
O=P(OCCC(Br)CBr)(OCCC(Br)CBr)OCCC(Br)CBr,739.69,733.63,6.79,44.76,118.84,1.0,0.1373,23,0,4,15,0,0,0,11,188.85,0.474,0.287,12.675,-3.528,0,0.0,0,0,0,0,0,0,0,0,0,291.124,4.35,67756.925,2.99,25.99,15.991,14.686,3,3
O=P(OCCCl)(OCCCl)OCCCl,285.49,283.95,2.86,44.76,57.62,1.0,0.4825,14,0,4,9,0,0,0,8,98.36,0.474,0.286,11.647,-3.522,0,0.0,0,0,0,0,0,0,0,0,0,151.93,3.966,1049.444,0.98,14.98,9.224,7.295,0,0
O=P(OC[C@H](Br)CBr)(OC[C@H](Br)CBr)OC[C@H](Br)CBr,697.61,691.58,5.62,44.76,104.99,1.0,0.1965,20,0,4,12,0,0,0,11,169.75,0.474,0.286,12.499,-3.573,0,0.0,0,0,0,0,0,0,0,0,0,254.817,4.448,16027.436,2.99,22.99,13.3,11.514,3,0
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,326.29,326.07,5.33,44.76,88.82,0.0,0.5742,23,0,4,6,3,3,0,5,134.44,0.647,0.386,13.055,-3.885,18,0.7826,0,0,0,0,0,0,0,0,0,667.718,1.869,233690.159,-2.71,15.196,7.033,4.379,0,0
O=P1(N(CCCl)CCCl)NC(O)CCO1,277.09,276.02,1.2,61.8,60.33,1.0,0.5838,15,2,3,5,1,0,0,8,99.24,0.378,0.345,12.239,-3.148,0,0.0,0,0,1,1,1,0,1,1,0,238.275,2.656,1991.012,0.65,13.714,6.401,3.858,2,2
O=P1(N(CCCl)CCCl)NCCCO1,261.09,260.02,1.88,41.57,59.19,1.0,0.6057,14,1,2,5,1,0,0,7,94.44,0.343,0.306,12.189,-2.842,0,0.0,0,0,1,1,1,0,1,1,0,201.866,2.582,1442.833,0.69,12.758,6.311,3.368,1,1
O=P1(N(CCCl)CCCl)OCCCN1CCCl,323.59,322.02,2.84,32.78,73.48,1.0,0.5327,17,0,2,7,1,0,0,8,117.68,0.346,0.306,12.888,-2.97,0,0.0,0,0,1,1,1,0,1,1,0,262.626,2.796,6074.066,0.98,16.036,8.211,4.239,1,1
O=P1(NCCCl)OCCCN1CCCl,261.09,260.02,1.88,41.57,59.19,1.0,0.6057,14,1,2,5,1,0,0,7,94.44,0.343,0.306,12.189,-2.842,0,0.0,0,0,1,1,1,0,1,1,0,215.866,2.545,1429.772,0.69,12.758,6.311,3.368,1,1
O=P1(Oc2ccccc2)OCc2ccccc2O1,262.2,262.04,3.78,44.76,66.54,0.0769,0.7724,18,0,4,2,3,2,0,5,104.74,0.587,0.395,12.299,-3.568,12,0.6667,0,0,1,0,1,0,1,0,0,596.95,1.841,19300.686,-1.77,11.328,4.482,2.256,1,1
O=S(=O)(Cc1ccccc1)N1C2c3ccccc3-c3ccccc3C21,347.44,347.1,4.3,37.15,98.26,0.1429,0.6627,25,0,2,3,5,3,0,4,147.15,0.219,0.212,13.074,-3.375,18,0.72,0,0,2,1,1,0,1,1,0,1008.519,1.592,1490474.744,-2.43,14.875,5.282,2.252,2,2
O=S(=O)(NO)c1cccc2cccnc12,224.24,224.03,0.9,79.29,53.85,0.0,0.7427,15,2,4,2,2,2,0,6,86.39,0.302,0.264,11.414,-3.882,10,0.6667,0,0,0,0,1,1,0,0,0,589.834,2.831,3060.663,-1.5,10.033,3.576,1.697,0,0
O=S(=O)(Nc1cc(Cl)cc(Cl)c1)c1cccc2cccnc12,353.23,351.98,4.34,59.06,89.01,0.0,0.7619,22,1,3,3,3,3,0,7,137.31,0.279,0.264,12.601,-3.803,16,0.7273,0,0,0,0,1,1,0,0,0,933.169,2.086,93640.11,-1.82,15.09,5.758,3.016,0,0
O=S(=O)(Nc1ccc(Cl)c(Cl)c1)c1cccc2cccnc12,353.23,351.98,4.34,59.06,89.01,0.0,0.7619,22,1,3,3,3,3,0,7,137.31,0.28,0.264,12.585,-3.784,16,0.7273,0,0,0,0,1,1,0,0,0,953.419,2.065,102356.02,-1.82,15.09,5.758,2.878,0,0
O=S(=O)(Nc1ccc(Cl)cc1)c1cccc2cccnc12,318.79,318.02,3.69,59.06,84.0,0.0,0.8009,21,1,3,3,3,3,0,6,127.0,0.28,0.264,12.516,-3.708,16,0.7619,0,0,0,0,1,1,0,0,0,887.7,2.061,70119.582,-2.11,13.854,5.349,2.839,0,0
O=S(=O)(Nc1ccc(Cl)cc1Cl)c1cccc2cccnc12,353.23,351.98,4.34,59.06,89.01,0.0,0.7619,22,1,3,3,3,3,0,7,137.31,0.278,0.264,12.61,-3.815,16,0.7273,0,0,0,0,1,1,0,0,0,953.419,2.088,101265.333,-1.82,15.09,5.758,2.878,0,0
O=S(=O)(Nc1cccc(Cl)c1)c1cccc2cccnc12,318.79,318.02,3.69,59.06,84.0,0.0,0.8009,21,1,3,3,3,3,0,6,127.0,0.28,0.264,12.533,-3.728,16,0.7619,0,0,0,0,1,1,0,0,0,904.95,2.085,67912.953,-2.11,13.854,5.349,2.839,0,0
O=S(=O)(Nc1ccccc1Cl)c1cccc2cccnc12,318.79,318.02,3.69,59.06,84.0,0.0,0.8009,21,1,3,3,3,3,0,6,127.0,0.278,0.264,12.558,-3.759,16,0.7619,0,0,0,0,1,1,0,0,0,904.95,2.112,71586.373,-2.11,13.854,5.349,2.702,0,0
O=S(=O)(O)C1C(O)c2c(cc3ccc4cccc5ccc2c3c45)C(O)C1O,384.41,384.07,2.28,115.06,101.41,0.2,0.2956,27,4,5,1,5,4,0,7,153.92,0.388,0.273,11.756,-4.789,16,0.5926,0,0,1,0,0,0,0,0,0,1297.002,1.957,1533858.167,-2.29,16.853,5.372,2.173,4,4
O=S(=O)(O)CNc1ccc(N=Nc2cccnc2)cc1,292.32,292.06,2.75,104.01,74.89,0.0833,0.651,20,2,6,5,2,2,0,8,115.7,0.37,0.283,10.585,-4.039,12,0.6,0,0,0,0,1,1,0,0,0,684.402,1.998,32087.893,-2.32,14.097,6.219,4.747,0,0
O=S(=O)(O)O,98.08,97.97,-0.65,74.6,14.18,0.0,0.3945,5,2,2,0,0,0,0,5,29.01,0.394,0.264,8.743,-4.667,0,0.0,0,0,0,0,0,0,0,0,0,86.816,4.063,3.61,-0.13,4.87,0.925,800.769,0,0
O=S(=O)(O)OCc1c2ccccc2c(CO)c2c1ccc1ccccc12,368.41,368.07,3.96,83.83,101.22,0.1,0.3236,26,2,4,4,4,4,0,6,149.95,0.397,0.392,11.106,-4.567,18,0.6923,0,0,0,0,0,0,0,0,0,1245.496,2.18,956301.821,-2.51,16.932,6.335,2.827,0,0
O=S(=O)(O)OCc1c2ccccc2c2ccc3cccc4ccc1c2c43,362.41,362.06,5.06,63.6,103.99,0.0476,0.2769,26,1,3,3,5,5,0,5,149.45,0.397,0.264,11.143,-4.52,20,0.7692,0,0,0,0,0,0,0,0,0,1388.338,2.0,1274171.6,-2.73,15.519,5.381,2.254,0,0
O=S(=O)(O)OCc1c2ccccc2cc2c1ccc1ccccc12,338.38,338.06,4.47,63.6,95.3,0.0526,0.3401,24,1,3,3,4,4,0,5,138.79,0.397,0.264,11.022,-4.502,18,0.75,0,0,0,0,0,0,0,0,0,1180.031,2.096,373677.122,-2.47,15.081,5.56,2.626,0,0
O=S(=O)(O)OCc1cc2ccccc2c2ccc3ccccc3c12,338.38,338.06,4.47,63.6,95.3,0.0526,0.4422,24,1,3,3,4,4,0,5,138.79,0.397,0.264,11.001,-4.498,18,0.75,0,0,0,0,0,0,0,0,0,1180.031,2.112,375305.034,-2.47,15.081,5.56,2.626,0,0
O=S(=O)(O)OCc1ccc2ccc3cccc4ccc1c2c34,312.35,312.05,3.9,63.6,86.48,0.0588,0.4601,22,1,3,3,4,4,0,5,126.77,0.397,0.264,10.807,-4.452,16,0.7273,0,0,0,0,0,0,0,0,0,1084.01,2.038,135906.381,-2.21,13.453,4.643,2.107,0,0
O=S(=O)(O)ONNCCc1ccccc1,232.26,232.05,0.06,87.66,53.92,0.25,0.365,15,3,5,6,1,1,0,7,88.14,0.414,0.262,10.095,-4.443,6,0.4,0,0,0,0,0,0,0,0,0,378.888,2.129,2005.324,-0.99,12.081,5.785,6.153,0,0
O=S(=O)(O)Oc1c2ccccc2c2ccc3cccc4ccc1c2c43,348.38,348.05,4.92,63.6,99.83,0.0,0.2794,25,1,3,2,5,5,0,5,143.09,0.446,0.36,11.437,-4.636,20,0.8,0,0,0,0,0,0,0,0,0,1371.589,2.128,765711.181,-2.89,14.453,4.814,2.064,0,0
O=S(=O)(O)Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,348.38,348.05,4.92,63.6,99.83,0.0,0.2794,25,1,3,2,5,5,0,5,143.09,0.446,0.362,11.007,-4.549,20,0.8,0,0,0,0,0,0,0,0,0,1371.589,1.952,718139.775,-2.89,14.453,4.814,2.206,0,0
O=S(=O)(O)Oc1ccc2ccc3c4ccccc4cc4ccc1c2c43,348.38,348.05,4.92,63.6,99.83,0.0,0.2794,25,1,3,2,5,5,0,5,143.09,0.446,0.361,11.168,-4.58,20,0.8,0,0,0,0,0,0,0,0,0,1387.339,2.013,741428.004,-2.89,14.453,4.814,2.134,0,0
O=S(=O)(O)Oc1ccc2ccc3cc4ccccc4c4ccc1c2c34,348.38,348.05,4.92,63.6,99.83,0.0,0.2794,25,1,3,2,5,5,0,5,143.09,0.446,0.361,11.168,-4.58,20,0.8,0,0,0,0,0,0,0,0,0,1387.339,2.015,742206.34,-2.89,14.453,4.814,2.134,0,0
O=S(=O)(O)Oc1cccc2c1cc1ccc3cccc4ccc2c1c34,348.38,348.05,4.92,63.6,99.83,0.0,0.2794,25,1,3,2,5,5,0,5,143.09,0.446,0.361,11.166,-4.582,20,0.8,0,0,0,0,0,0,0,0,0,1371.589,2.007,735946.658,-2.89,14.453,4.814,2.134,0,0
O=S(=O)(O)c1c(N=Nc2c(O)ccc3ccccc23)ccc2ccccc12,378.41,378.07,5.36,99.32,103.55,0.0,0.3701,27,2,5,3,4,4,0,7,154.72,0.506,0.297,11.963,-4.533,20,0.7407,0,0,0,0,0,0,0,0,0,1314.377,1.941,1520803.345,-3.29,17.14,6.459,3.138,0,0
O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1-c1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,654.68,654.09,8.4,198.64,171.08,0.0,0.0971,46,4,10,7,6,6,0,14,261.71,0.506,0.295,12.483,-4.971,32,0.6957,0,0,0,0,0,0,0,0,0,2290.477,1.426,15568530286.789,-5.54,30.485,11.757,6.049,0,0
O=S(=O)(O)c1cc(S(=O)(=O)O)c2c(N=Nc3ccc(S(=O)(=O)O)c4ccccc34)c(O)ccc2c1,538.54,537.98,3.85,208.06,123.18,0.0,0.2129,35,4,9,5,4,4,0,15,197.98,0.506,0.295,12.015,-5.074,20,0.5714,0,0,0,0,0,0,0,0,0,1881.899,2.016,31178124.02,-3.47,24.648,8.331,4.724,0,0
O=S(=O)(O)c1cc(S(=O)(=O)O)c2c(N=Nc3ccccc3)c(O)ccc2c1,408.41,408.01,3.45,153.69,95.86,0.0,0.441,27,3,7,4,3,3,0,11,153.67,0.506,0.295,11.789,-4.923,16,0.5926,0,0,0,0,0,0,0,0,0,1269.117,2.376,756242.833,-2.86,18.917,6.702,3.954,0,0
O=S(=O)(O)c1cc(S(=O)(=O)O)c2cc(O)ccc2c1,304.3,303.97,1.04,128.97,65.24,0.0,0.7067,19,3,5,2,2,2,0,9,108.16,0.508,0.295,11.235,-4.716,10,0.5263,0,0,0,0,0,0,0,0,0,866.131,3.013,10516.841,-1.68,13.745,4.167,2.683,0,0
O=S(=O)(O)c1ccc(N=NNc2ccc(S(=O)(=O)O)cc2)cc1,357.37,357.01,2.29,145.49,80.65,0.0,0.4225,23,3,6,5,2,2,0,11,131.71,0.294,0.282,10.874,-4.257,12,0.5217,0,0,0,0,0,0,0,0,0,919.766,2.043,91648.31,-2.34,17.021,6.418,4.822,0,0
O=S(=O)(O)c1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)cc1,488.48,487.97,2.7,208.06,105.67,0.0,0.3046,31,4,9,5,3,3,0,15,175.3,0.504,0.298,11.612,-4.959,16,0.5161,0,0,0,0,0,0,0,0,0,1543.422,2.223,3427781.59,-2.95,22.729,7.63,4.868,0,0
O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1,488.48,487.97,2.7,208.06,105.67,0.0,0.3046,31,4,9,5,3,3,0,15,175.3,0.506,0.295,11.84,-5.039,16,0.5161,0,0,0,0,0,0,0,0,0,1543.422,2.252,3410058.117,-2.95,22.729,7.63,4.868,0,0
O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3cc(S(=O)(=O)O)ccc23)cc1,408.41,408.01,3.45,153.69,95.86,0.0,0.441,27,3,7,4,3,3,0,11,153.67,0.506,0.294,11.241,-4.375,16,0.5926,0,0,0,0,0,0,0,0,0,1266.117,2.033,753866.225,-2.86,18.917,6.702,4.113,0,0
O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3ccccc23)cc1,328.35,328.05,4.21,99.32,86.05,0.0,0.5555,23,2,5,3,3,3,0,7,132.04,0.506,0.294,10.983,-4.234,16,0.6957,0,0,0,0,0,0,0,0,0,996.269,1.988,167332.209,-2.77,15.138,5.788,3.201,0,0
O=S(=O)(O)c1ccc(N=Nc2ccc(O)c3ccccc23)cc1,328.35,328.05,4.21,99.32,86.05,0.0,0.5555,23,2,5,3,3,3,0,7,132.04,0.507,0.294,10.98,-4.22,16,0.6957,0,0,0,0,0,0,0,0,0,996.269,1.961,169049.116,-2.77,15.138,5.788,3.201,0,0
O=S(=O)(O)c1ccc(O)c2ncccc12,225.22,225.01,1.19,87.49,53.22,0.0,0.7115,15,2,4,1,2,2,0,6,85.76,0.506,0.295,11.004,-4.297,10,0.6667,0,0,0,0,1,1,0,0,0,621.045,2.962,2381.973,-1.66,9.878,3.18,1.643,0,0
O=S(=O)(O)c1ccc2c(N=Nc3ccc(S(=O)(=O)O)c4ccccc34)c(O)c(S(=O)(=O)O)cc2c1,538.54,537.98,3.85,208.06,123.18,0.0,0.2129,35,4,9,5,4,4,0,15,197.98,0.504,0.298,11.787,-4.993,20,0.5714,0,0,0,0,0,0,0,0,0,1881.899,1.998,31341817.93,-3.47,24.648,8.331,4.724,0,0
O=S(=O)(O)c1ccc2c(N=Nc3ccccc3)c(O)ccc2c1,328.35,328.05,4.21,99.32,86.05,0.0,0.5555,23,2,5,3,3,3,0,7,132.04,0.506,0.294,11.203,-4.289,16,0.6957,0,0,0,0,0,0,0,0,0,999.269,2.129,166846.219,-2.77,15.138,5.788,3.201,0,0
O=S(=O)(O)c1ccc2cc(O)c(S(=O)(=O)O)cc2c1,304.3,303.97,1.04,128.97,65.24,0.0,0.7067,19,3,5,2,2,2,0,9,108.16,0.506,0.298,11.007,-4.635,10,0.5263,0,0,0,0,0,0,0,0,0,866.131,2.833,10541.677,-1.68,13.745,4.167,2.683,0,0
O=S(=O)(O)c1ccc2cc(Oc3ccc4cc(S(=O)(=O)O)ccc4c3)ccc2c1,430.46,430.02,4.28,117.97,107.6,0.0,0.464,29,2,5,4,4,4,0,9,166.22,0.457,0.294,11.251,-4.271,20,0.6897,0,0,0,0,0,0,0,0,0,1360.528,1.657,2700909.555,-2.98,19.341,6.816,4.078,0,0
O=S(=O)(O)c1ccc2ccc3cccc4ccc1c2c34,282.32,282.04,3.83,54.37,79.96,0.0,0.4262,20,1,2,1,4,4,0,4,115.08,0.295,0.282,11.535,-4.228,16,0.8,0,0,0,0,0,0,0,0,0,1049.391,2.389,52169.843,-2.17,11.64,3.685,1.46,0,0
O=S(=O)(O)c1cccc2cc(O)ccc12,224.24,224.01,1.79,74.6,55.43,0.0,0.724,15,2,3,1,2,2,0,5,86.54,0.508,0.295,11.025,-4.224,10,0.6667,0,0,0,0,0,0,0,0,0,616.355,2.893,2278.747,-1.59,9.946,3.217,1.79,0,0
O=S(=O)(O)c1cccc2cccnc12,209.23,209.01,1.48,67.26,51.56,0.0,0.7222,14,1,3,1,2,2,0,5,80.96,0.296,0.282,10.962,-4.192,10,0.7143,0,0,0,0,1,1,0,0,0,572.132,2.917,1628.406,-1.46,9.109,3.039,1.471,0,0
O=S(=O)(O)c1ccccc1,158.18,158.0,0.93,54.37,36.26,0.0,0.6185,10,1,2,1,1,1,0,4,59.06,0.294,0.282,10.388,-4.003,6,0.6,0,0,0,0,0,0,0,0,0,301.025,3.219,165.637,-0.87,7.24,2.397,1.554,0,0
O=S(=O)(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O,388.06,385.87,4.54,74.6,81.71,0.0,0.7923,21,2,4,2,2,2,0,9,139.92,0.505,0.214,12.53,-4.328,12,0.5714,0,0,0,0,0,0,0,0,0,770.136,2.807,31100.277,-0.85,16.519,5.741,3.025,0,0
O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,356.06,353.88,5.13,34.14,78.38,0.0,0.6992,19,0,2,2,2,2,0,7,130.33,0.218,0.208,12.4,-3.759,12,0.6316,0,0,0,0,0,0,0,0,0,724.14,2.63,14788.772,-0.45,14.949,5.505,3.01,0,0
O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,287.17,285.96,3.83,34.14,68.36,0.0,0.8409,17,0,2,2,2,2,0,5,109.72,0.219,0.206,12.17,-3.49,12,0.7059,0,0,0,0,0,0,0,0,0,565.06,2.496,6953.463,-1.03,12.428,4.686,2.626,0,0
O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,250.28,250.03,1.93,74.6,61.67,0.0,0.8536,17,2,4,2,2,2,0,5,98.7,0.508,0.206,12.093,-3.595,12,0.7059,0,0,0,0,0,0,0,0,0,561.06,2.496,6953.463,-2.01,11.475,4.102,2.236,0,0
O=S(O)c1ccc(Cl)cc1,176.62,175.97,1.92,37.3,40.49,0.0,0.6643,10,1,1,1,1,1,0,4,66.11,0.302,0.186,10.38,-1.896,6,0.6,0,0,0,0,0,0,0,0,0,244.43,3.003,180.913,-0.38,7.724,3.143,1.8,1,1
O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O,372.06,369.88,4.88,57.53,80.93,0.0,0.7904,20,2,3,2,2,2,0,8,136.66,0.505,0.15,12.453,-1.949,12,0.6,0,0,0,0,0,0,0,0,0,658.834,2.636,23083.284,-0.65,15.733,5.997,2.995,0,0
O=S1(=O)CC=CC1,118.16,118.01,-0.03,34.14,27.79,0.5,0.4185,7,0,2,0,1,0,0,3,42.76,0.228,0.157,10.368,-2.657,0,0.0,0,0,1,0,1,0,1,0,0,161.866,2.875,42.337,-0.31,4.839,1.333,1.026,0,0
O=S1(=O)CCCC1,120.17,120.02,0.2,34.14,27.89,1.0,0.4572,7,0,2,0,1,0,0,3,43.45,0.229,0.15,10.431,-2.546,0,0.0,0,0,1,1,1,0,1,1,0,133.073,2.762,42.337,-0.05,5.094,1.473,1.159,0,0
O=S1(=O)CCCCO1,136.17,136.02,0.13,43.37,28.97,1.0,0.4443,8,0,3,0,1,0,0,4,48.78,0.27,0.267,10.428,-3.083,0,0.0,0,0,1,1,1,0,1,1,0,146.122,2.584,59.411,-0.09,6.036,2.028,1.451,0,0
O=S1(=O)CCCO1,122.14,122.0,-0.26,43.37,24.36,1.0,0.4155,7,0,3,0,1,0,0,4,42.41,0.27,0.267,10.208,-3.046,0,0.0,0,0,1,1,1,0,1,1,0,133.563,2.762,42.337,-0.09,5.055,1.451,1.138,0,0
O=S1(=O)OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2ccccc21,669.97,665.7,6.16,83.83,121.61,0.0526,0.3198,29,2,5,2,4,3,0,10,199.91,0.506,0.298,12.921,-4.067,18,0.6207,0,0,1,0,1,0,1,0,0,1169.831,2.164,2895231.917,-0.91,21.327,7.349,3.281,0,0
O=S1(=O)OC2(c3ccccc31)c1cc(Br)c(O)c(Br)c1Oc1c2cc(Br)c(O)c1Br,683.95,679.68,6.26,93.06,121.68,0.0526,0.2719,30,2,6,0,5,3,0,11,204.02,0.505,0.298,13.011,-4.112,18,0.6,0,0,2,0,2,0,2,0,0,1323.003,2.021,6089641.527,-1.11,20.774,6.693,2.561,0,0
O=S1(=O)OCCCO1,138.14,138.0,-0.33,52.6,25.44,1.0,0.4595,8,0,4,0,1,0,0,5,47.73,0.399,0.248,10.206,-3.583,0,0.0,0,0,1,1,1,0,1,1,0,146.122,2.584,59.411,-0.13,5.997,2.003,1.429,0,0
O=S1(=O)c2cccc3ccc4c5ccccc5cc1c4c23,290.34,290.04,4.29,34.14,84.41,0.0,0.3986,21,0,2,0,5,4,0,3,121.1,0.218,0.207,12.824,-3.401,18,0.8571,0,0,1,0,1,0,1,0,0,1187.429,2.244,143598.513,-2.39,11.289,3.435,1.208,0,0
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,406.93,403.82,3.69,35.53,77.36,0.7778,0.5754,19,0,3,0,3,0,0,10,141.79,0.304,0.268,11.316,-1.861,0,0.0,0,0,3,2,1,0,1,1,0,470.183,2.188,17026.562,1.55,15.446,4.527,1.589,4,4
O=S1OC[C@H]2[C@H](CO1)[C@@]1(Cl)C(Cl)=C(Cl)[C@]2(Cl)C1(Cl)Cl,406.93,403.82,3.69,35.53,77.36,0.7778,0.5754,19,0,3,0,3,0,0,10,141.79,0.304,0.268,11.316,-1.861,0,0.0,0,0,3,2,1,0,1,1,0,470.183,2.188,17026.562,1.55,15.446,4.527,1.589,5,1
O=[N+]([O-])/C(Br)=C/c1ccccc1,228.05,226.96,2.66,43.14,50.34,0.0,0.4433,12,0,2,2,1,1,0,4,77.99,0.311,0.258,10.194,-0.479,6,0.5,1,1,0,0,0,0,0,0,0,308.094,2.885,526.605,-1.16,8.932,4.014,2.467,0,0
O=[N+]([O-])/C=C/c1ccc([N+](=O)[O-])o1,184.11,184.01,1.44,99.42,41.39,0.0,0.5221,13,0,5,3,1,1,0,7,71.57,0.433,0.401,10.106,-0.719,5,0.3846,2,2,0,0,1,1,0,0,0,366.856,2.804,932.698,-2.18,8.912,3.478,2.399,0,0
O=[N+]([O-])/C=C/c1ccccc1,149.15,149.05,1.93,43.14,42.47,0.0,0.476,11,0,2,2,1,1,0,3,64.12,0.259,0.235,9.891,-0.479,6,0.5455,1,1,0,0,0,0,0,0,0,266.68,2.722,349.029,-1.64,7.467,3.509,2.62,0,0
O=[N+]([O-])/C=C/c1ccco1,139.11,139.03,1.53,56.28,34.74,0.0,0.4607,10,0,3,2,1,1,0,4,56.92,0.465,0.238,9.772,-0.539,5,0.5,1,1,0,0,1,1,0,0,0,237.505,2.637,259.513,-1.58,6.539,2.817,1.737,0,0
O=[N+]([O-])C(Br)(Br)Br,297.73,294.75,2.06,43.14,36.51,1.0,0.2972,7,0,2,0,0,0,0,6,64.99,0.379,0.261,9.686,-1.34,0,0.0,1,1,0,0,0,0,0,0,0,85.426,3.791,17.086,0.84,7.84,2.409,3.425,0,0
O=[N+]([O-])C(Br)(CO)CO,199.99,198.95,-0.66,83.6,32.82,1.0,0.2738,9,2,4,3,0,0,0,6,59.58,0.388,0.319,9.922,-1.771,0,0.0,1,1,0,0,0,0,0,0,0,112.38,4.09,74.371,-0.2,8.8,3.092,1.884,0,0
O=[N+]([O-])C(Cl)(Cl)Cl,164.38,162.9,1.59,43.14,27.28,1.0,0.2361,7,0,2,0,0,0,0,6,54.3,0.449,0.26,9.431,-2.361,0,0.0,1,1,0,0,0,0,0,0,0,85.426,3.791,17.086,0.27,7.27,2.026,2.908,0,0
O=[N+]([O-])C(Cl)Cl,129.93,128.94,1.02,43.14,22.49,1.0,0.2299,6,0,2,1,0,0,0,5,44.0,0.361,0.262,9.241,-1.481,0,0.0,1,1,0,0,0,0,0,0,0,62.568,3.258,13.61,-0.02,5.98,2.206,2.231,0,0
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],196.03,195.97,-1.3,172.56,30.71,1.0,0.3026,13,0,8,4,0,0,0,12,67.35,0.955,0.246,9.826,-4.611,0,0.0,4,4,0,0,0,0,0,0,0,231.009,5.601,344.334,-2.4,10.6,2.918,1.188,0,0
O=[N+]([O-])C1=Cc2c3c1cccc3cc1ccc3ccccc3c21,297.31,297.08,5.23,43.14,93.83,0.0,0.2087,23,0,2,1,5,4,0,3,131.16,0.277,0.258,11.447,-0.286,18,0.7826,1,1,1,0,0,0,0,0,0,1188.551,2.09,443014.368,-3.2,12.355,4.169,1.535,0,0
O=[N+]([O-])C1=Cc2c3ccc4ccccc4c3cc3cccc1c23,297.31,297.08,5.23,43.14,93.83,0.0,0.2087,23,0,2,1,5,4,0,3,131.16,0.277,0.258,11.396,-0.29,18,0.7826,1,1,1,0,0,0,0,0,0,1188.551,2.05,446955.353,-3.2,12.355,4.169,1.535,0,0
O=[N+]([O-])C1=Cc2cc3cc4ccccc4cc3c3cccc1c23,297.31,297.08,5.23,43.14,93.83,0.0,0.2087,23,0,2,1,5,4,0,3,131.16,0.277,0.258,11.331,-0.296,18,0.7826,1,1,1,0,0,0,0,0,0,1188.551,1.998,428293.802,-3.2,12.355,4.169,1.588,0,0
O=[N+]([O-])C1=Cc2ccc3ccc4cccc5cc1c2c3c45,271.28,271.06,4.67,43.14,85.01,0.0,0.2866,21,0,2,1,5,4,0,3,119.14,0.277,0.258,11.335,-0.286,16,0.7619,1,1,1,0,0,0,0,0,0,1108.565,2.144,160439.969,-2.94,10.801,3.384,1.188,0,0
O=[N+]([O-])C1=Cc2cccc3c2c1cc1cc2ccccc2cc13,297.31,297.08,5.23,43.14,93.83,0.0,0.2087,23,0,2,1,5,4,0,3,131.16,0.277,0.258,11.396,-0.29,18,0.7826,1,1,1,0,0,0,0,0,0,1188.551,2.014,428081.748,-3.2,12.355,4.169,1.588,0,0
O=[N+]([O-])C1=Cc2cccc3cccc(c23)O1,213.19,213.04,2.81,52.37,59.55,0.0,0.5402,16,0,3,1,3,2,0,4,90.91,0.434,0.401,10.696,-0.519,10,0.625,1,1,1,0,1,0,1,0,0,625.947,2.357,6969.474,-2.36,8.909,3.064,1.164,0,0
O=[N+]([O-])C1=Cc2cccc3cccc1c23,197.19,197.05,2.93,43.14,58.81,0.0,0.5207,15,0,2,1,3,2,0,3,85.8,0.277,0.258,10.847,-0.325,10,0.6667,1,1,1,0,0,0,0,0,0,608.798,2.45,5128.818,-2.16,8.173,2.667,1.001,0,0
O=[N+]([O-])C1CCCC1,115.13,115.06,1.21,43.14,29.25,1.0,0.3804,8,0,2,1,1,0,0,3,47.85,0.264,0.213,10.007,-0.213,0,0.0,1,1,1,1,0,0,0,0,0,96.602,2.35,93.103,-0.6,5.535,2.112,0.967,0,0
