Drug_ID,Drug,Y,task_label
TOX28810,COc1cc(C[C@@H](C)N)c(OC)cc1C,0.0,SR-HSE
TOX86,CC=Cc1ccc(OC)cc1,0.0,SR-HSE
TOX87,C/C=C/c1ccc(OC)cc1,0.0,SR-HSE
TOX1144,NNCCc1ccccc1,0.0,SR-HSE
TOX1148,NNc1ccccc1,0.0,SR-HSE
TOX1142,CNC[C@H](O)c1cccc(O)c1,0.0,SR-HSE
TOX24751,Nc1cc(S(=O)(=O)O)ccc1S(=O)(=O)O,0.0,SR-HSE
TOX24750,COc1ccc(N)c([N+](=O)[O-])c1,0.0,SR-HSE
TOX4506,Nc1ccc(O)c(C(=O)O)c1,0.0,SR-HSE
TOX26999,COc1cccc(OC)c1C(=O)O,0.0,SR-HSE
TOX22280,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,0.0,SR-HSE
TOX31454,CC(Cc1ccccc1)NCCCCl,0.0,SR-HSE
TOX31455,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,0.0,SR-HSE
TOX4637,Brc1ccccc1,0.0,SR-HSE
TOX31457,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,0.0,SR-HSE
TOX20661,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0.0,SR-HSE
TOX20664,CC=CC(=O)N(CC)c1ccccc1C,0.0,SR-HSE
TOX27710,CC(C)CC(O)Cc1ccccc1,0.0,SR-HSE
TOX27714,CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl,0.0,SR-HSE
TOX27715,C/C=C\c1ccc(OCC)c(O)c1,0.0,SR-HSE
TOX5272,CCOC(=O)c1ccccc1N,0.0,SR-HSE
TOX5271,CCNc1ccccc1,0.0,SR-HSE
TOX619,CN(C)c1ccc(N=NS(=O)(=O)[O-])cc1,0.0,SR-HSE
TOX966,O=C(O)c1ccc([N+](=O)[O-])cc1,0.0,SR-HSE
TOX964,O=[N+]([O-])c1ccccc1,0.0,SR-HSE
TOX962,COc1ccccc1[N+](=O)[O-],0.0,SR-HSE
TOX961,Nc1ccc([N+](=O)[O-])cc1,0.0,SR-HSE
TOX25412,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,0.0,SR-HSE
TOX1959,Oc1c(Br)cc(Br)cc1Br,0.0,SR-HSE
TOX1958,CCOC(=O)c1ccccc1O,0.0,SR-HSE
TOX1956,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.0,SR-HSE
TOX1953,CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,0.0,SR-HSE
TOX7736,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],0.0,SR-HSE
TOX3609,N=C(N)NS(=O)(=O)c1ccc(N)cc1,0.0,SR-HSE
TOX21411,Cc1cc(Br)ccc1NC(=O)CCl,1.0,SR-HSE
TOX26299,CCCOC(=O)c1ccc(N)cc1,0.0,SR-HSE
TOX31590,COc1cc(S(N)(=O)=O)cc(C(=O)O)c1OC,0.0,SR-HSE
TOX9157,CCCCCC(C=O)=Cc1ccccc1,0.0,SR-HSE
TOX9152,COc1ccc(C)cc1[N+](=O)[O-],0.0,SR-HSE
TOX22146,COC(=O)c1cc(Cl)cc(Cl)c1,0.0,SR-HSE
TOX1386,Oc1c(Cl)cc(Cl)cc1Cl,0.0,SR-HSE
TOX1387,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0.0,SR-HSE
TOX1388,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,0.0,SR-HSE
TOX6631,O=C(Cl)c1ccccc1,0.0,SR-HSE
TOX17527,CCOc1ccc(NC(=O)OC(C)C)cc1OCC,0.0,SR-HSE
TOX24733,O=C([O-])c1cccc([N+](=O)[O-])c1,0.0,SR-HSE
TOX5632,Cc1ccc(N)c([N+](=O)[O-])c1,0.0,SR-HSE
TOX392,C=CCOC(=O)c1ccccc1C(=O)OCC=C,0.0,SR-HSE
TOX5983,Oc1cccc(O)c1O,0.0,SR-HSE
TOX31509,COC(=O)c1cc(Cl)ccc1OC,0.0,SR-HSE
TOX6710,COc1ccc(C)cc1,0.0,SR-HSE
TOX6711,CCc1ccc(CC)cc1,0.0,SR-HSE
TOX26606,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.0,SR-HSE
TOX4245,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],0.0,SR-HSE
TOX4247,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,0.0,SR-HSE
TOX25394,O=C(O)c1ccccc1OP(=O)(O)O,0.0,SR-HSE
TOX25393,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,0.0,SR-HSE
TOX26464,NC(=O)OCCCc1ccccc1,0.0,SR-HSE
TOX28886,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0.0,SR-HSE
TOX4658,BrCc1ccccc1,0.0,SR-HSE
TOX31473,O=Cc1ccc(O)c(O)c1O,1.0,SR-HSE
TOX21600,COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],0.0,SR-HSE
TOX21951,CCOC(=O)C(Br)c1ccccc1,0.0,SR-HSE
TOX28606,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O,0.0,SR-HSE
TOX1626,CC(C)c1ccc(CO)cc1,0.0,SR-HSE
TOX25652,CC(C)NCC(O)c1ccc(N)c(C#N)c1,0.0,SR-HSE
TOX25654,NP(N)(=O)NC(=O)c1ccc(F)cc1,0.0,SR-HSE
TOX943,COc1ccc([N+](=O)[O-])cc1N,0.0,SR-HSE
TOX25383,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0.0,SR-HSE
TOX498,COC(=O)c1ccc(C(=O)OC)cc1,0.0,SR-HSE
TOX3442,NC(=O)NC(=O)Cc1ccccc1,0.0,SR-HSE
TOX1971,O=[N+]([O-])c1cccc(Cl)c1,0.0,SR-HSE
TOX1974,CC(C)c1ccc(C=O)cc1,0.0,SR-HSE
TOX1977,CCc1ccc(O)cc1,0.0,SR-HSE
TOX231,O=C(O)C=Cc1ccc(O)c(O)c1,0.0,SR-HSE
TOX18696,CCOC(=O)c1ccccc1,0.0,SR-HSE
TOX5454,CC(C)CCOC(=O)C=Cc1ccccc1,0.0,SR-HSE
TOX22129,Cl[Hg]c1ccccc1,1.0,SR-HSE
TOX1792,O=Cc1ccccc1O,0.0,SR-HSE
TOX1366,Cc1ccc(NC(N)=O)cc1,0.0,SR-HSE
TOX1360,Cc1ccccc1,0.0,SR-HSE
TOX1361,Cc1ccc(N=C=O)cc1N=C=O,0.0,SR-HSE
TOX1362,Cc1ccccc1S(N)(=O)=O,0.0,SR-HSE
TOX18798,CCOc1ccccc1OCC,0.0,SR-HSE
TOX17508,Cc1cc(Cl)ccc1N=CN(C)C,0.0,SR-HSE
TOX9281,CCCCCCCCCCCc1ccccc1,0.0,SR-HSE
TOX1100,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,0.0,SR-HSE
TOX1103,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,SR-HSE
TOX1105,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,SR-HSE
TOX4466,Nc1ccc(C(=O)O)cc1,0.0,SR-HSE
TOX699,CCCCCCc1ccc(O)cc1O,0.0,SR-HSE
TOX24719,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,0.0,SR-HSE
TOX24714,NC(=O)CC[C@H](Nc1ccc([N+](=O)[O-])cc1)C(=O)O,0.0,SR-HSE
TOX24712,COCc1ccc(COC)cc1,0.0,SR-HSE
TOX4507,Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,0.0,SR-HSE
TOX6342,OCCc1ccccc1,0.0,SR-HSE
TOX2455,COC(=O)c1ccccc1C(=O)OC,0.0,SR-HSE
TOX5332,NC(Cc1ccc(F)cc1)C(=O)O,0.0,SR-HSE
TOX5331,O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1,0.0,SR-HSE
TOX5330,O=C(Cl)c1ccccc1F,0.0,SR-HSE
TOX5338,O=CNc1ccccc1,0.0,SR-HSE
TOX27059,CCCC(=O)c1ccccc1,0.0,SR-HSE
TOX9604,N#Cc1ccccc1C#N,0.0,SR-HSE
TOX15481,CC(=O)CCc1ccc(OC(C)=O)cc1,0.0,SR-HSE
TOX27533,CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)c(C(=O)OCCCCCCCC)c1,0.0,SR-HSE
TOX21626,Cc1ccc(C=O)cc1C,0.0,SR-HSE
TOX21627,CC(C)NC(=O)c1ccccc1N,0.0,SR-HSE
TOX21625,O=C(O)CONC(=O)c1ccccc1,0.0,SR-HSE
TOX27756,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,0.0,SR-HSE
TOX7153,Fc1ccc(Br)cc1,0.0,SR-HSE
TOX5101,CN(C)c1cccc(O)c1,0.0,SR-HSE
TOX2593,CC(=O)Nc1ccc(/C=N/NC(N)=S)cc1,0.0,SR-HSE
TOX2590,Nc1ccc(C(=O)NCC(=O)O)cc1,0.0,SR-HSE
TOX25901,CC(=O)Oc1cccc(O)c1,0.0,SR-HSE
TOX24647,C#CCN(C)Cc1ccccc1,0.0,SR-HSE
TOX24502,OCCOc1cccc(OCCO)c1,0.0,SR-HSE
TOX24506,CC(=O)OCCc1ccccc1,0.0,SR-HSE
TOX211,CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O,0.0,SR-HSE
TOX215,COc1ccc(O)c(C(C)(C)C)c1,0.0,SR-HSE
TOX216,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0,SR-HSE
TOX21363,O=C(O)Cc1ccc(Cl)cc1Cl,0.0,SR-HSE
TOX21362,OCc1ccc(Cl)cc1Cl,0.0,SR-HSE
TOX21361,Nc1c(Cl)cc(Cl)cc1[N+](=O)[O-],0.0,SR-HSE
TOX21367,N#CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.0,SR-HSE
TOX21366,COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,SR-HSE
TOX1804,CCOC(=O)c1ccc(N)cc1,0.0,SR-HSE
TOX6961,Cc1ccc(O)c([N+](=O)[O-])c1,0.0,SR-HSE
TOX6562,CC(=O)CC(=O)Nc1ccccc1C,0.0,SR-HSE
TOX26349,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,0.0,SR-HSE
TOX12869,O=[N+]([O-])c1ccc(F)cc1F,0.0,SR-HSE
TOX4193,Cc1cc(Cl)ccc1OCCCC(=O)O,0.0,SR-HSE
TOX4194,Cc1cc(Cl)ccc1OC(C)C(=O)O,0.0,SR-HSE
TOX4195,Cc1cc(Cl)ccc1OCC(=O)O,0.0,SR-HSE
TOX1120,S=C=NCCc1ccccc1,1.0,SR-HSE
TOX4441,C=CCOC(=O)c1ccccc1N,0.0,SR-HSE
TOX1124,Oc1ccccc1,0.0,SR-HSE
TOX1128,CN(C)N=Nc1ccccc1,0.0,SR-HSE
TOX7181,CC(C)Cc1ccccc1,0.0,SR-HSE
TOX28169,CCCCCCC(=O)c1ccccc1,0.0,SR-HSE
TOX28167,CCCCc1ccc(Cl)cc1,0.0,SR-HSE
TOX6366,ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,0.0,SR-HSE
TOX6368,O=C(O)c1ccccc1O,0.0,SR-HSE
TOX5310,CCNS(=O)(=O)c1ccc(C)cc1,0.0,SR-HSE
TOX2479,CCc1ccccc1O,0.0,SR-HSE
TOX3254,Cc1ccccc1OCC(O)CO,0.0,SR-HSE
TOX29342,O=Cc1cccc([N+](=O)[O-])c1,0.0,SR-HSE
TOX20990,N#CC(C#N)=NNc1cccc(Cl)c1,1.0,SR-HSE
TOX4200,Cc1cccc(O)c1,0.0,SR-HSE
TOX7402,COC(=O)c1cccc(C(=O)OC)c1,0.0,SR-HSE
TOX31439,CC(C(=O)c1ccccc1)N(C)C,0.0,SR-HSE
TOX27510,CCCC(=O)OCc1ccccc1,0.0,SR-HSE
TOX8033,CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1,0.0,SR-HSE
TOX5551,COc1ccccc1/C=C/C=O,0.0,SR-HSE
TOX21641,Cc1ccc(C)c(S(=O)(=O)O)c1,0.0,SR-HSE
TOX21643,O=Cc1ccccc1S(=O)(=O)[O-],0.0,SR-HSE
TOX6119,Cc1cc(C)c(C)c(C)c1,0.0,SR-HSE
TOX9320,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,0.0,SR-HSE
TOX6653,O=C(Cl)c1ccc(C(=O)Cl)cc1,0.0,SR-HSE
TOX24526,CCOc1ccc(NC(=O)CC(C)=O)cc1,0.0,SR-HSE
TOX24525,CC(O)C(=O)O[Hg]c1ccccc1,1.0,SR-HSE
TOX24523,Cc1ccc(N)cc1S(=O)(=O)O,0.0,SR-HSE
TOX21349,COC(=O)COc1ccc(Cl)cc1Cl,0.0,SR-HSE
TOX29118,Cc1cc(O)ccc1N,1.0,SR-HSE
TOX29117,Cc1cccc(O)c1N,0.0,SR-HSE
TOX7899,Cc1cccc(S(=O)(=O)[O-])c1C,0.0,SR-HSE
TOX26580,CC(C)CCOC(=O)c1ccc(N(C)C)cc1,0.0,SR-HSE
TOX27185,CC(C)CCOC(=O)c1ccccc1,0.0,SR-HSE
TOX27184,Cc1cc(C)c(C)c(O)c1,0.0,SR-HSE
TOX27186,CC(C)COC(=O)c1ccccc1O,0.0,SR-HSE
TOX27180,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,1.0,SR-HSE
TOX1320,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,0.0,SR-HSE
TOX25228,CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1,1.0,SR-HSE
TOX9133,CC(=O)c1ccc(O)cc1,0.0,SR-HSE
TOX24251,CCOc1ccc(O)cc1,0.0,SR-HSE
TOX17545,CCSCc1ccccc1OC(=O)NC,0.0,SR-HSE
TOX1492,N#CCc1ccccc1,0.0,SR-HSE
TOX1491,N#Cc1ccccc1,0.0,SR-HSE
TOX20343,O=C(CBr)OCc1ccccc1,0.0,SR-HSE
TOX28181,CCCCCc1ccc(Cl)cc1,0.0,SR-HSE
TOX28183,COC(=O)c1ccccc1C,0.0,SR-HSE
TOX28184,CC(C)(C)C(=O)c1ccccc1,0.0,SR-HSE
TOX28186,CCOC(=O)c1ccc(C)cc1,0.0,SR-HSE
TOX6302,Cc1ccc(S(=O)(=O)[O-])cc1C,0.0,SR-HSE
TOX6307,Cc1cccc(C)c1N,0.0,SR-HSE
TOX6306,Cc1ccc(C)c(N)c1,0.0,SR-HSE
TOX6304,Cc1cccc(N)c1C,0.0,SR-HSE
TOX2413,CC=Cc1ccc(O)c(OC)c1,0.0,SR-HSE
TOX5370,O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1,0.0,SR-HSE
TOX2417,CCCCOC(=O)c1ccc(N)cc1,0.0,SR-HSE
TOX6997,COc1ccc(C=O)cc1,0.0,SR-HSE
TOX14776,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,0.0,SR-HSE
TOX4956,CCC(C)Nc1ccc(NC(C)CC)cc1,1.0,SR-HSE
TOX7425,COC(=O)c1ccc(C(=O)O)cc1,0.0,SR-HSE
TOX7282,ClP(Cl)c1ccccc1,0.0,SR-HSE
TOX5571,Cc1c(O)cccc1O,0.0,SR-HSE
TOX5572,COC(=O)c1ccccc1,0.0,SR-HSE
TOX5574,Cc1ccc(CO)cc1,0.0,SR-HSE
TOX21661,N#Cc1ccccc1O,0.0,SR-HSE
TOX27792,CC(C)(N)Cc1ccc(Cl)cc1,0.0,SR-HSE
TOX14698,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,0.0,SR-HSE
TOX5143,Cc1cccc(O)c1C,0.0,SR-HSE
TOX5145,Cc1ccc(C)c(O)c1,0.0,SR-HSE
TOX5148,Cc1cc(C)cc(O)c1,0.0,SR-HSE
TOX5149,CN(C)c1ccc(N)cc1,0.0,SR-HSE
TOX25638,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,1.0,SR-HSE
TOX4764,O=Cc1ccccc1Cl,0.0,SR-HSE
TOX4761,Nc1cccc(Cl)c1,0.0,SR-HSE
TOX2084,CCOc1ccc(N)c([N+](=O)[O-])c1,0.0,SR-HSE
TOX2082,CC(=O)Nc1ccccc1O,0.0,SR-HSE
TOX2089,CC(=O)Nc1cccc(O)c1,0.0,SR-HSE
TOX3938,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,0.0,SR-HSE
TOX3426,CCC(=O)c1ccc(O)cc1,0.0,SR-HSE
TOX3932,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,0.0,SR-HSE
TOX2332,CCC(C)c1ccc(O)cc1,0.0,SR-HSE
TOX2331,CCC(C)c1ccccc1O,0.0,SR-HSE
TOX1976,OCCOc1ccccc1,0.0,SR-HSE
TOX257,Oc1ccccc1O,0.0,SR-HSE
TOX523,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,0.0,SR-HSE
TOX528,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],0.0,SR-HSE
TOX529,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,SR-HSE
TOX21329,CCCCC(CC)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,0.0,SR-HSE
TOX21328,CCCCOCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,0.0,SR-HSE
TOX29133,CCC(=O)c1cccc(Cl)c1,0.0,SR-HSE
TOX29134,O=[N+]([O-])c1ccc(F)c(Cl)c1,0.0,SR-HSE
TOX21491,OCC=Cc1ccccc1,0.0,SR-HSE
TOX21492,CCCC(CC)c1ccccc1,0.0,SR-HSE
TOX26567,CC(=O)Oc1ccc(C)cc1,0.0,SR-HSE
TOX21540,O=C(O)c1cc(C(=O)O)cc([N+](=O)[O-])c1,0.0,SR-HSE
TOX3848,CCOCN(C(=O)CCl)c1c(C)cccc1CC,1.0,SR-HSE
TOX25825,CN[C@@H](C)[C@H](O)c1ccccc1,0.0,SR-HSE
TOX4488,Cc1ccc(O)c(N)c1,0.0,SR-HSE
TOX4489,Cc1ccc(N)cc1O,0.0,SR-HSE
TOX6098,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,0.0,SR-HSE
TOX5689,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],0.0,SR-HSE
TOX5680,CCCCC(CC)COC(=O)c1ccccc1C(=O)O,0.0,SR-HSE
TOX2655,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,0.0,SR-HSE
TOX6325,COc1ccc(NC(C)=O)cc1,0.0,SR-HSE
TOX24445,BrCc1ccc(Br)cc1,0.0,SR-HSE
TOX14282,O=C(O)COc1ccc(Cl)cc1,0.0,SR-HSE
TOX7052,CC(C)(C)c1cccc(C(C)(C)C)c1O,0.0,SR-HSE
TOX4978,O=C(O)c1cc(Cl)ccc1Cl,0.0,SR-HSE
TOX4979,O=C(O)c1c(Cl)cccc1Cl,0.0,SR-HSE
TOX4976,O=C(O)c1cccc(Cl)c1Cl,0.0,SR-HSE
TOX4977,O=C(O)c1ccc(Cl)cc1Cl,0.0,SR-HSE
TOX4970,O=Cc1c(Cl)cccc1Cl,0.0,SR-HSE
TOX4971,O=Cc1ccc(Cl)c(Cl)c1,0.0,SR-HSE
TOX29301,O=C(Cl)c1ccc(F)c(Cl)c1,0.0,SR-HSE
TOX29303,O=S(=O)(Cl)c1c(Cl)cccc1Cl,0.0,SR-HSE
TOX27554,CC/C=C\CCOC(=O)c1ccccc1,0.0,SR-HSE
TOX21684,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,0.0,SR-HSE
TOX26798,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,0.0,SR-HSE
TOX22084,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,0.0,SR-HSE
TOX25296,NCc1ccc(S(N)(=O)=O)cc1,0.0,SR-HSE
TOX24909,CO[Si](C)(OC)c1ccccc1,0.0,SR-HSE
TOX20795,Cc1ccc(S(=O)(=O)[N-]Cl)cc1,0.0,SR-HSE
TOX24561,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,0.0,SR-HSE
TOX25963,COc1cc(OC)cc(OC)c1,0.0,SR-HSE
TOX507,CN(C)c1ccccc1,0.0,SR-HSE
TOX3007,CCN(CC)C(=O)c1ccc(O)c(OC)c1,0.0,SR-HSE
TOX25210,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0.0,SR-HSE
TOX25215,N#CC(C#N)=Cc1ccc(O)c(O)c1,0.0,SR-HSE
TOX26096,CN(C)CCc1ccc(O)cc1,0.0,SR-HSE
TOX6981,CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1,0.0,SR-HSE
TOX6984,Cc1ccc([N+](=O)[O-])cc1Cl,0.0,SR-HSE
TOX7858,CC(C)c1ccccc1C(C)C,0.0,SR-HSE
TOX7852,Cc1cccc(Cl)c1,0.0,SR-HSE
TOX4175,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,0.0,SR-HSE
TOX17584,Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,SR-HSE
TOX1188,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0.0,SR-HSE
TOX24791,CCC(=O)OCc1ccccc1,0.0,SR-HSE
TOX24979,NS(=O)(=O)c1ccccc1Cl,0.0,SR-HSE
TOX311,CN(C)C(=O)Nc1ccc(Cl)cc1,0.0,SR-HSE
TOX7558,Cc1ccc(S(=O)(=O)N=C=O)cc1,0.0,SR-HSE
TOX1726,NC(=O)c1ccccc1O,0.0,SR-HSE
TOX25778,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,0.0,SR-HSE
TOX319,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,1.0,SR-HSE
TOX2187,Cc1ccc(C)c(O)c1C,0.0,SR-HSE
TOX13008,O=C=Nc1ccc(Cl)c(Cl)c1,0.0,SR-HSE
TOX25515,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,0.0,SR-HSE
TOX7072,[O-]c1ccccc1,0.0,SR-HSE
TOX21512,NC(=O)Nc1ccc(Cl)cc1,0.0,SR-HSE
TOX21518,COc1ccc(CCO)cc1,0.0,SR-HSE
TOX26153,NS(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.0,SR-HSE
TOX27203,CCC(=O)OCCOc1ccccc1,0.0,SR-HSE
TOX27201,COc1cc(C=O)ccc1OC(=O)C(C)C,0.0,SR-HSE
TOX31497,O=C(CCCl)NCCc1ccccc1,0.0,SR-HSE
TOX10588,CNCC(O)c1ccc(O)cc1,0.0,SR-HSE
TOX293,O=C(CCl)c1ccccc1,1.0,SR-HSE
TOX21850,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,0.0,SR-HSE
TOX20001,COC(=O)c1ccccc1C(=O)O,0.0,SR-HSE
TOX294,CC(=O)Nc1ccc(C(=O)CCl)cc1,1.0,SR-HSE
TOX20002,CCCCOC(=O)c1ccccc1C(=O)O,0.0,SR-HSE
TOX296,Nc1ccc(Cl)cc1,0.0,SR-HSE
TOX20269,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C,1.0,SR-HSE
TOX20268,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C,1.0,SR-HSE
TOX20265,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],0.0,SR-HSE
TOX3973,CSc1ccc(Cl)cc1,0.0,SR-HSE
TOX3977,Cc1ccccc1Cl,0.0,SR-HSE
TOX3974,CS(=O)(=O)c1ccc(Cl)cc1,0.0,SR-HSE
TOX749,CC(C)COC(=O)c1ccc(O)cc1,0.0,SR-HSE
TOX24581,CCc1ccc(O)c(C(C)(C)C)c1,0.0,SR-HSE
TOX24582,Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,0.0,SR-HSE
TOX24584,C#CCN(C)[C@H](C)Cc1ccccc1,0.0,SR-HSE
TOX24587,CCN(CCC#N)c1ccccc1,0.0,SR-HSE
TOX27859,CCCCCCCCCCCCOC(=O)c1ccc(O)cc1,0.0,SR-HSE
TOX298,Clc1ccccc1,0.0,SR-HSE
TOX20800,CC(O)(P(=O)(O)O)P(=O)(O)O,0.0,SR-HSE
TOX5110,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,0.0,SR-HSE
TOX22514,OC[C@H](O)[C@@H](O)[C@H](O)CO,0.0,SR-HSE
TOX22517,CCCCCCCC(=O)[O-].CCCCCCCC(=O)[O-].[Zn+2],0.0,SR-HSE
TOX6612,CC(C)COC(=O)C(C)C,0.0,SR-HSE
TOX6615,C=C(C)C(=O)OCCOC(=O)C(=C)C,0.0,SR-HSE
TOX26529,CCCCCCCCCCOCC(O)CN,0.0,SR-HSE
TOX1883,C#CCO,0.0,SR-HSE
TOX1885,CC(O)CC(C)(C)O,0.0,SR-HSE
TOX1886,CC(C)(C)CC(C)(C)N,0.0,SR-HSE
TOX1889,CC(=O)CC(C)C,0.0,SR-HSE
TOX1888,CCCC(C)=O,0.0,SR-HSE
TOX22187,CCCCNC(=S)NCCCC,1.0,SR-HSE
TOX22188,CCCCNC(=O)NCCCC,0.0,SR-HSE
TOX7875,CCCCCCCC/C=C\CCCCCCCC(=O)OC(CO)CO,1.0,SR-HSE
TOX27698,CC/C=C\CCCCO,0.0,SR-HSE
TOX10138,CC(=O)CCC(C)=O,0.0,SR-HSE
TOX21464,N#CCCNCCC#N,0.0,SR-HSE
TOX19719,O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ca+2],0.0,SR-HSE
TOX24911,CC(C)CCCCCOC(=O)CCS,0.0,SR-HSE
TOX24919,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.0,SR-HSE
TOX9739,F[B-](F)(F)F.[H+],0.0,SR-HSE
TOX27158,CCCCCC(C)O,0.0,SR-HSE
TOX14836,[I-].[K+],0.0,SR-HSE
TOX5391,C/C=C/C=C/C=O,0.0,SR-HSE
TOX5395,C[Si](C)(C)N[Si](C)(C)C,0.0,SR-HSE
TOX4783,C=CC(=O)OCCCl,0.0,SR-HSE
TOX28632,O=C(O)/C=C(\CC(=O)O)C(=O)O,0.0,SR-HSE
TOX28630,O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)CO,0.0,SR-HSE
TOX7019,CCCCCCCCCCCCCC(=O)OC,0.0,SR-HSE
TOX7014,CCCCCCC(C)O,0.0,SR-HSE
TOX22494,CCC[Si](OC)(OC)OC,0.0,SR-HSE
TOX3702,NCCNCCNCCN,0.0,SR-HSE
TOX4931,CCCCCNCCCCC,0.0,SR-HSE
TOX4284,COCC(C)O,0.0,SR-HSE
TOX25914,NCC(=O)CCC(=O)O,0.0,SR-HSE
TOX173,ClCOCCl,0.0,SR-HSE
TOX179,CC(O)CNCC(C)O,0.0,SR-HSE
TOX21803,[Cu]I,1.0,SR-HSE
